request_id,task_id,department,corridor_id,requested_start,requested_end,block_type,status
BR000977,TASK24459,Engineering,VSKP-BZA,2026-02-07 13:15,2026-02-07 14:54,Track Renewal Block,Approved
BR000978,TASK16714,S&T,CNB-ALD,2026-02-07 13:15,2026-02-07 14:25,Cable Block,Requested
BR000979,TASK64240,Engineering,BRC-ST,2026-02-07 13:30,2026-02-07 14:59,Track Renewal Block,Completed
BR000980,TASK86692,Engineering,JTJ-SBC,2026-02-07 13:30,2026-02-07 14:06,Non-Interlocking Block,Approved
BR000981,TASK50377,S&T,NDLS-ASR,2026-02-07 14:30,2026-02-07 15:10,Signal Maintenance Block,Cancelled
BR000982,TASK92596,Engineering,BSR-BPL,2026-02-07 14:45,2026-02-07 16:14,Bridge Inspection Block,Approved
BR000983,TASK15270,S&T,NDLS-GZB,2026-02-07 22:00,2026-02-08 01:09,Cable Block,Completed
BR000984,TASK41601,Engineering,GZB-CNB,2026-02-07 22:00,2026-02-07 23:14,Non-Interlocking Block,Cancelled
BR000985,TASK54908,S&T,CSMT-BSR,2026-02-07 22:15,2026-02-08 02:10,Signal Maintenance Block,Approved
BR000986,TASK67893,S&T,ADI-BRC,2026-02-07 22:45,2026-02-08 00:34,Signal Maintenance Block,Completed
BR000987,TASK47180,Engineering,CNB-ALD,2026-02-07 22:45,2026-02-08 00:55,Traffic Block,Cancelled
BR000988,TASK47601,Engineering,JTJ-SBC,2026-02-07 23:30,2026-02-08 02:15,Bridge Inspection Block,Approved
BR000989,TASK24313,Traction,GZB-CNB,2026-02-07 23:45,2026-02-08 04:31,Traction Feed Block,Requested
BR000990,TASK67964,Traction,SC-NGP,2026-02-07 23:45,2026-02-08 03:24,OHE Maintenance Block,Approved
BR000991,TASK17949,Traction,BRC-ST,2026-02-07 23:45,2026-02-08 02:22,Power Block,Approved
BR000992,TASK42567,Engineering,BSR-BPL,2026-02-08 00:00,2026-02-08 01:29,Traffic Block,Approved
BR000993,TASK95706,Engineering,JTJ-SBC,2026-02-08 00:15,2026-02-08 04:55,Traffic Block,Cancelled
BR000994,TASK98674,Traction,BRC-ST,2026-02-08 00:15,2026-02-08 01:50,Traction Feed Block,Approved
BR000995,TASK23318,Engineering,KGP-VSKP,2026-02-08 00:30,2026-02-08 01:42,Traffic Block,Approved
BR000996,TASK89719,Engineering,NDLS-UMB,2026-02-08 00:30,2026-02-08 02:25,Bridge Inspection Block,Approved
BR000997,TASK14480,S&T,VSKP-BZA,2026-02-08 00:45,2026-02-08 04:17,Signal Maintenance Block,Approved
BR000998,TASK90759,Engineering,NDLS-ASR,2026-02-08 00:45,2026-02-08 02:48,Bridge Inspection Block,Requested
BR000999,TASK42291,S&T,ST-BCT,2026-02-08 01:00,2026-02-08 02:14,Signal Maintenance Block,Rejected
BR001000,TASK70135,Engineering,GZB-CNB,2026-02-08 01:00,2026-02-08 03:57,Traffic Block,Requested
BR001001,TASK32405,Traction,UBL-PUNE,2026-02-08 01:15,2026-02-08 02:31,Traction Feed Block,Rejected
BR001002,TASK73989,S&T,MGS-HWH,2026-02-08 01:15,2026-02-08 02:37,Interlocking Testing Block,Approved
BR001003,TASK97781,S&T,NDLS-JHS,2026-02-08 01:30,2026-02-08 05:53,Signal Maintenance Block,Approved
BR001004,TASK14395,Traction,NGP-BSP,2026-02-08 01:45,2026-02-08 06:03,OHE Maintenance Block,Requested
BR001005,TASK75187,Engineering,UBL-PUNE,2026-02-08 01:45,2026-02-08 06:36,Non-Interlocking Block,Completed
BR001006,TASK59432,Engineering,ALD-MGS,2026-02-08 01:45,2026-02-08 04:28,Bridge Inspection Block,Requested
BR001007,TASK37082,S&T,BZA-MAS,2026-02-08 01:45,2026-02-08 05:36,Signal Maintenance Block,Approved
BR001008,TASK69796,Engineering,SBC-UBL,2026-02-08 10:30,2026-02-08 12:14,Non-Interlocking Block,Approved
BR001009,TASK99874,S&T,SBC-UBL,2026-02-08 10:45,2026-02-08 11:23,Signal Maintenance Block,Approved
BR001010,TASK77421,Traction,ADI-BRC,2026-02-08 11:45,2026-02-08 13:10,Power Block,Requested
BR001011,TASK74103,S&T,ADI-BRC,2026-02-08 12:00,2026-02-08 13:59,Cable Block,Requested
BR001012,TASK66340,Engineering,NDLS-GZB,2026-02-08 12:00,2026-02-08 13:39,Track Renewal Block,Approved
BR001013,TASK72065,S&T,CNB-ALD,2026-02-08 12:15,2026-02-08 13:53,Interlocking Testing Block,Approved
BR001014,TASK25689,Engineering,NGP-BSP,2026-02-08 12:45,2026-02-08 13:21,Bridge Inspection Block,Completed
BR001015,TASK16939,S&T,CSMT-BSR,2026-02-08 12:45,2026-02-08 14:28,Interlocking Testing Block,Requested
BR001016,TASK84656,S&T,BZA-MAS,2026-02-08 22:00,2026-02-09 02:08,Interlocking Testing Block,Approved
BR001017,TASK64769,Traction,SBC-UBL,2026-02-08 22:00,2026-02-08 23:49,OHE Maintenance Block,Approved
BR001018,TASK15948,S&T,PUNE-CSMT,2026-02-08 22:15,2026-02-09 02:18,Cable Block,Approved
BR001019,TASK58259,Engineering,NDLS-JHS,2026-02-08 22:30,2026-02-09 03:11,Track Renewal Block,Cancelled
BR001020,TASK39854,Engineering,BZA-MAS,2026-02-08 22:45,2026-02-09 01:56,Non-Interlocking Block,Approved
BR001021,TASK18131,S&T,SBC-UBL,2026-02-08 22:45,2026-02-09 00:33,Interlocking Testing Block,Completed
BR001022,TASK59079,Engineering,KGP-VSKP,2026-02-08 23:15,2026-02-09 03:09,Track Renewal Block,Approved
BR001023,TASK92956,S&T,MGS-HWH,2026-02-08 23:30,2026-02-09 02:33,Interlocking Testing Block,Approved
BR001024,TASK81253,Engineering,PUNE-CSMT,2026-02-08 23:45,2026-02-09 01:51,Bridge Inspection Block,Completed
BR001025,TASK20869,Engineering,UBL-PUNE,2026-02-08 23:45,2026-02-09 03:44,Bridge Inspection Block,Completed
BR001026,TASK91354,S&T,CSMT-BSR,2026-02-09 00:00,2026-02-09 03:55,Interlocking Testing Block,Completed
BR001027,TASK49836,S&T,BSR-BPL,2026-02-09 00:15,2026-02-09 03:51,Signal Maintenance Block,Approved
BR001028,TASK83645,S&T,MAS-JTJ,2026-02-09 00:30,2026-02-09 03:07,Signal Maintenance Block,Approved
BR001029,TASK25223,Engineering,CSMT-BSR,2026-02-09 00:45,2026-02-09 05:04,Non-Interlocking Block,Completed
BR001030,TASK25516,Engineering,BRC-ST,2026-02-09 00:45,2026-02-09 02:04,Bridge Inspection Block,Completed
BR001031,TASK95064,Traction,KGP-VSKP,2026-02-09 00:45,2026-02-09 04:55,OHE Maintenance Block,Approved
BR001032,TASK47456,Traction,ST-BCT,2026-02-09 01:15,2026-02-09 02:55,OHE Maintenance Block,Requested
BR001033,TASK12217,S&T,BSR-BPL,2026-02-09 01:30,2026-02-09 04:44,Signal Maintenance Block,Approved
BR001034,TASK42430,Engineering,ST-BCT,2026-02-09 01:30,2026-02-09 03:38,Track Renewal Block,Rejected
BR001035,TASK71674,S&T,NDLS-UMB,2026-02-09 01:30,2026-02-09 04:13,Interlocking Testing Block,Requested
BR001036,TASK87318,Engineering,NDLS-JHS,2026-02-09 01:30,2026-02-09 02:31,Bridge Inspection Block,Approved
BR001037,TASK70477,Engineering,CNB-ALD,2026-02-09 01:30,2026-02-09 03:17,Traffic Block,Approved
BR001038,TASK84199,Engineering,ADI-BRC,2026-02-09 01:45,2026-02-09 06:44,Non-Interlocking Block,Approved
BR001039,TASK69919,Traction,NGP-BSP,2026-02-09 12:30,2026-02-09 13:07,Power Block,Requested
BR001040,TASK91509,S&T,NJP-GHY,2026-02-09 13:30,2026-02-09 14:43,Cable Block,Approved
BR001041,TASK43907,S&T,ST-BCT,2026-02-09 14:45,2026-02-09 15:44,Cable Block,Cancelled
BR001042,TASK77978,S&T,NGP-BSP,2026-02-09 15:00,2026-02-09 16:26,Interlocking Testing Block,Approved
BR001043,TASK52929,S&T,GZB-CNB,2026-02-09 15:30,2026-02-09 16:04,Signal Maintenance Block,Requested
BR001044,TASK76641,Engineering,CNB-ALD,2026-02-09 22:00,2026-02-10 02:31,Traffic Block,Approved
BR001045,TASK59742,Traction,SBC-UBL,2026-02-09 22:00,2026-02-10 02:35,Power Block,Approved
BR001046,TASK68205,S&T,BSP-R,2026-02-09 22:15,2026-02-09 23:45,Cable Block,Requested
BR001047,TASK34442,Traction,KGP-VSKP,2026-02-09 22:15,2026-02-10 00:27,OHE Maintenance Block,Approved
BR001048,TASK90470,S&T,CNB-ALD,2026-02-09 22:30,2026-02-10 00:46,Cable Block,Requested
BR001049,TASK68369,S&T,NGP-BSP,2026-02-09 22:30,2026-02-10 00:35,Cable Block,Approved
BR001050,TASK46360,S&T,MAS-JTJ,2026-02-09 22:30,2026-02-10 02:39,Signal Maintenance Block,Completed
BR001051,TASK34091,Engineering,KGP-VSKP,2026-02-09 22:45,2026-02-10 02:21,Non-Interlocking Block,Approved
BR001052,TASK67189,Engineering,CNB-ALD,2026-02-09 23:00,2026-02-10 00:40,Bridge Inspection Block,Approved
BR001053,TASK18885,Engineering,GZB-CNB,2026-02-09 23:30,2026-02-10 02:56,Bridge Inspection Block,Approved
BR001054,TASK47564,Engineering,BSR-BPL,2026-02-09 23:45,2026-02-10 01:58,Non-Interlocking Block,Approved
BR001055,TASK53594,Traction,ALD-MGS,2026-02-09 23:45,2026-02-10 03:02,Power Block,Approved
BR001056,TASK94073,Engineering,NJP-GHY,2026-02-09 23:45,2026-02-10 01:59,Track Renewal Block,Approved
BR001057,TASK30207,S&T,BSR-BPL,2026-02-10 00:00,2026-02-10 01:56,Cable Block,Rejected
BR001058,TASK84996,S&T,KGP-VSKP,2026-02-10 00:00,2026-02-10 02:32,Cable Block,Completed
BR001059,TASK97691,S&T,HWH-KGP,2026-02-10 00:00,2026-02-10 02:34,Interlocking Testing Block,Rejected
BR001060,TASK81880,Engineering,ST-BCT,2026-02-10 00:30,2026-02-10 02:55,Traffic Block,Completed
BR001061,TASK82796,Engineering,NDLS-UMB,2026-02-10 00:30,2026-02-10 05:12,Traffic Block,Approved
BR001062,TASK90516,S&T,KGP-VSKP,2026-02-10 00:45,2026-02-10 01:51,Interlocking Testing Block,Cancelled
BR001063,TASK72799,Traction,HWH-KGP,2026-02-10 00:45,2026-02-10 05:11,OHE Maintenance Block,Completed
BR001064,TASK51782,Engineering,BZA-SC,2026-02-10 00:45,2026-02-10 02:11,Non-Interlocking Block,Approved
BR001065,TASK19492,S&T,MGS-HWH,2026-02-10 01:00,2026-02-10 02:01,Interlocking Testing Block,Cancelled
BR001066,TASK79490,Engineering,NGP-BSP,2026-02-10 01:00,2026-02-10 02:21,Traffic Block,Completed
BR001067,TASK52049,S&T,JP-ADI,2026-02-10 01:15,2026-02-10 05:51,Interlocking Testing Block,Completed
BR001068,TASK98191,Engineering,CSMT-BSR,2026-02-10 01:15,2026-02-10 03:41,Bridge Inspection Block,Requested
BR001069,TASK60407,Engineering,BSR-BPL,2026-02-10 01:30,2026-02-10 04:25,Track Renewal Block,Approved
BR001070,TASK61824,Engineering,ADI-BRC,2026-02-10 01:30,2026-02-10 05:58,Bridge Inspection Block,Completed
BR001071,TASK35611,Engineering,BZA-MAS,2026-02-10 01:45,2026-02-10 05:48,Bridge Inspection Block,Approved
BR001072,TASK60813,Engineering,BZA-MAS,2026-02-10 01:45,2026-02-10 03:31,Traffic Block,Approved
BR001073,TASK57577,Engineering,SC-NGP,2026-02-10 10:45,2026-02-10 12:12,Traffic Block,Requested
BR001074,TASK93247,Traction,JTJ-SBC,2026-02-10 11:00,2026-02-10 12:39,Power Block,Approved
BR001075,TASK72645,S&T,NGP-BSP,2026-02-10 15:30,2026-02-10 16:54,Signal Maintenance Block,Approved
BR001076,TASK71155,S&T,SC-NGP,2026-02-10 22:15,2026-02-10 23:21,Signal Maintenance Block,Rejected
BR001077,TASK72090,Engineering,BZA-MAS,2026-02-10 22:30,2026-02-11 02:08,Non-Interlocking Block,Approved
BR001078,TASK48728,S&T,ST-BCT,2026-02-10 22:30,2026-02-11 02:20,Signal Maintenance Block,Completed
BR001079,TASK97997,Engineering,ST-BCT,2026-02-10 23:00,2026-02-11 00:46,Track Renewal Block,Approved
BR001080,TASK17742,Engineering,SBC-MAS,2026-02-10 23:00,2026-02-11 01:32,Traffic Block,Completed
BR001081,TASK94461,S&T,MAS-JTJ,2026-02-10 23:00,2026-02-11 03:17,Interlocking Testing Block,Rejected
BR001082,TASK85114,Engineering,ALD-MGS,2026-02-10 23:00,2026-02-11 02:13,Traffic Block,Requested
BR001083,TASK70928,Traction,BZA-SC,2026-02-10 23:15,2026-02-11 03:48,Traction Feed Block,Requested
BR001084,TASK85384,Engineering,JP-ADI,2026-02-11 00:15,2026-02-11 01:40,Non-Interlocking Block,Approved
BR001085,TASK53975,Engineering,CSMT-BSR,2026-02-11 01:00,2026-02-11 04:50,Non-Interlocking Block,Requested
BR001086,TASK75838,Engineering,BZA-MAS,2026-02-11 01:15,2026-02-11 03:15,Traffic Block,Requested
BR001087,TASK56351,Engineering,NDLS-UMB,2026-02-11 01:30,2026-02-11 02:56,Bridge Inspection Block,Requested
BR001088,TASK38195,Engineering,BRC-ST,2026-02-11 01:45,2026-02-11 05:47,Track Renewal Block,Requested
BR001089,TASK65262,Engineering,BSR-BPL,2026-02-11 10:45,2026-02-11 11:21,Bridge Inspection Block,Approved
BR001090,TASK16393,S&T,NGP-BSP,2026-02-11 11:15,2026-02-11 12:08,Cable Block,Approved
BR001091,TASK15546,Traction,SBC-UBL,2026-02-11 13:00,2026-02-11 14:42,Traction Feed Block,Cancelled
BR001092,TASK78395,S&T,SC-NGP,2026-02-11 14:15,2026-02-11 15:02,Interlocking Testing Block,Approved
BR001093,TASK79677,Engineering,ALD-MGS,2026-02-11 22:15,2026-02-12 01:00,Non-Interlocking Block,Completed
BR001094,TASK66229,S&T,KGP-VSKP,2026-02-11 22:30,2026-02-11 23:37,Interlocking Testing Block,Rejected
BR001095,TASK12477,Engineering,MAS-JTJ,2026-02-11 22:30,2026-02-12 00:56,Track Renewal Block,Approved
BR001096,TASK91665,S&T,HWH-NJP,2026-02-11 22:45,2026-02-12 01:53,Signal Maintenance Block,Approved
BR001097,TASK79268,Engineering,BRC-ST,2026-02-11 23:00,2026-02-12 03:20,Traffic Block,Approved
BR001098,TASK57214,S&T,BZA-MAS,2026-02-11 23:15,2026-02-12 02:23,Interlocking Testing Block,Rejected
BR001099,TASK50933,S&T,NDLS-GZB,2026-02-11 23:15,2026-02-12 02:14,Interlocking Testing Block,Approved
BR001100,TASK83122,Traction,MAS-JTJ,2026-02-11 23:15,2026-02-12 03:51,OHE Maintenance Block,Rejected
BR001101,TASK26666,S&T,BSR-BPL,2026-02-11 23:45,2026-02-12 02:51,Cable Block,Requested
BR001102,TASK70398,S&T,BPL-JHS,2026-02-12 00:00,2026-02-12 04:50,Cable Block,Approved
BR001103,TASK93857,Traction,NDLS-GZB,2026-02-12 00:30,2026-02-12 02:10,Traction Feed Block,Approved
BR001104,TASK17595,S&T,UBL-PUNE,2026-02-12 00:30,2026-02-12 04:53,Cable Block,Approved
BR001105,TASK88218,Engineering,KGP-VSKP,2026-02-12 00:45,2026-02-12 02:16,Non-Interlocking Block,Completed
BR001106,TASK74806,Engineering,ST-BCT,2026-02-12 00:45,2026-02-12 02:29,Traffic Block,Approved
BR001107,TASK95427,Engineering,SBC-UBL,2026-02-12 01:00,2026-02-12 05:57,Traffic Block,Rejected
BR001108,TASK15798,Engineering,BZA-SC,2026-02-12 01:15,2026-02-12 05:45,Traffic Block,Approved
BR001109,TASK42494,Traction,MGS-HWH,2026-02-12 01:15,2026-02-12 05:43,OHE Maintenance Block,Approved
BR001110,TASK62239,Traction,HWH-KGP,2026-02-12 10:00,2026-02-12 11:57,Traction Feed Block,Approved
BR001111,TASK14194,Engineering,BZA-MAS,2026-02-12 10:00,2026-02-12 11:27,Track Renewal Block,Completed
BR001112,TASK70638,S&T,PUNE-CSMT,2026-02-12 10:15,2026-02-12 11:36,Interlocking Testing Block,Approved
BR001113,TASK87756,Engineering,MGS-HWH,2026-02-12 12:30,2026-02-12 13:08,Track Renewal Block,Approved
BR001114,TASK67166,Engineering,ALD-MGS,2026-02-12 14:15,2026-02-12 15:29,Track Renewal Block,Completed
BR001115,TASK39733,Traction,BZA-SC,2026-02-12 14:30,2026-02-12 15:11,Power Block,Requested
BR001116,TASK33200,Traction,VSKP-BZA,2026-02-12 14:30,2026-02-12 16:16,OHE Maintenance Block,Rejected
BR001117,TASK72508,S&T,NDLS-JHS,2026-02-12 22:30,2026-02-13 02:07,Signal Maintenance Block,Approved
BR001118,TASK37990,Engineering,JU-JP,2026-02-12 22:45,2026-02-13 03:24,Non-Interlocking Block,Approved
BR001119,TASK13219,Engineering,SC-NGP,2026-02-12 23:00,2026-02-13 03:10,Non-Interlocking Block,Approved
BR001120,TASK92500,S&T,BRC-ST,2026-02-12 23:00,2026-02-13 01:14,Interlocking Testing Block,Approved
BR001121,TASK39233,S&T,KGP-VSKP,2026-02-12 23:00,2026-02-13 02:28,Interlocking Testing Block,Rejected
BR001122,TASK32087,Engineering,GZB-CNB,2026-02-12 23:15,2026-02-13 02:01,Non-Interlocking Block,Rejected
BR001123,TASK73377,Engineering,BZA-MAS,2026-02-12 23:30,2026-02-13 03:25,Track Renewal Block,Approved
BR001124,TASK27149,S&T,CNB-ALD,2026-02-12 23:45,2026-02-13 03:45,Signal Maintenance Block,Completed
BR001125,TASK45180,Engineering,HWH-KGP,2026-02-13 00:00,2026-02-13 02:40,Non-Interlocking Block,Approved
BR001126,TASK58883,Engineering,BZA-MAS,2026-02-13 00:00,2026-02-13 01:24,Bridge Inspection Block,Approved
BR001127,TASK34101,S&T,GZB-CNB,2026-02-13 00:30,2026-02-13 02:59,Interlocking Testing Block,Approved
BR001128,TASK60674,Engineering,ST-BCT,2026-02-13 00:30,2026-02-13 04:46,Traffic Block,Approved
BR001129,TASK33296,S&T,MGS-HWH,2026-02-13 01:00,2026-02-13 02:38,Cable Block,Approved
BR001130,TASK40213,Traction,BSR-BPL,2026-02-13 01:00,2026-02-13 03:28,Traction Feed Block,Requested
BR001131,TASK55990,S&T,NGP-BSP,2026-02-13 01:30,2026-02-13 05:40,Interlocking Testing Block,Approved
BR001132,TASK22430,Traction,MAS-JTJ,2026-02-13 01:30,2026-02-13 06:18,Traction Feed Block,Completed
BR001133,TASK27834,S&T,NDLS-JHS,2026-02-13 10:30,2026-02-13 12:12,Cable Block,Approved
BR001134,TASK10422,Engineering,NJP-GHY,2026-02-13 10:45,2026-02-13 12:26,Non-Interlocking Block,Completed
BR001135,TASK53691,Engineering,BZA-MAS,2026-02-13 12:30,2026-02-13 14:27,Traffic Block,Requested
BR001136,TASK37264,Engineering,CSMT-BSR,2026-02-13 13:00,2026-02-13 14:20,Bridge Inspection Block,Approved
BR001137,TASK49755,Engineering,BZA-SC,2026-02-13 14:00,2026-02-13 14:39,Non-Interlocking Block,Approved
BR001138,TASK14664,S&T,NDLS-ASR,2026-02-13 15:00,2026-02-13 15:58,Interlocking Testing Block,Approved
BR001139,TASK60649,S&T,BZA-SC,2026-02-13 15:00,2026-02-13 15:37,Cable Block,Approved
BR001140,TASK28565,Traction,SBC-UBL,2026-02-13 15:15,2026-02-13 16:42,Power Block,Approved
BR001141,TASK73011,Engineering,BPL-JHS,2026-02-13 15:15,2026-02-13 15:55,Non-Interlocking Block,Approved
BR001142,TASK31145,Traction,SBC-MAS,2026-02-13 15:15,2026-02-13 16:06,Traction Feed Block,Completed
BR001143,TASK71743,Traction,ALD-MGS,2026-02-13 22:00,2026-02-13 23:01,Traction Feed Block,Approved
BR001144,TASK11263,Engineering,ADI-BRC,2026-02-13 22:30,2026-02-14 02:52,Track Renewal Block,Approved
BR001145,TASK69276,Engineering,VSKP-BZA,2026-02-13 23:00,2026-02-14 03:03,Non-Interlocking Block,Approved
BR001146,TASK22500,Engineering,BPL-JHS,2026-02-13 23:00,2026-02-14 03:54,Non-Interlocking Block,Approved
BR001147,TASK64268,Engineering,UBL-PUNE,2026-02-13 23:00,2026-02-14 01:51,Non-Interlocking Block,Approved
BR001148,TASK78012,S&T,BSR-BPL,2026-02-14 00:15,2026-02-14 02:21,Signal Maintenance Block,Requested
BR001149,TASK59324,Engineering,BZA-MAS,2026-02-14 00:15,2026-02-14 04:14,Track Renewal Block,Approved
BR001150,TASK43085,Traction,NDLS-ASR,2026-02-14 00:30,2026-02-14 04:27,OHE Maintenance Block,Completed
BR001151,TASK76120,Engineering,BRC-ST,2026-02-14 00:30,2026-02-14 02:27,Track Renewal Block,Cancelled
BR001152,TASK42262,Engineering,JTJ-SBC,2026-02-14 00:45,2026-02-14 02:01,Non-Interlocking Block,Approved
BR001153,TASK71930,S&T,BRC-ST,2026-02-14 00:45,2026-02-14 03:09,Cable Block,Approved
BR001154,TASK44875,Engineering,SBC-MAS,2026-02-14 00:45,2026-02-14 05:06,Bridge Inspection Block,Approved
BR001155,TASK25640,Engineering,ST-BCT,2026-02-14 01:15,2026-02-14 04:57,Traffic Block,Approved
BR001156,TASK50078,Engineering,HWH-KGP,2026-02-14 01:30,2026-02-14 05:21,Non-Interlocking Block,Approved
BR001157,TASK82864,Traction,ALD-MGS,2026-02-14 10:00,2026-02-14 10:54,Traction Feed Block,Approved
BR001158,TASK50734,Engineering,NDLS-ASR,2026-02-14 11:15,2026-02-14 12:58,Traffic Block,Requested
BR001159,TASK58036,Engineering,BZA-MAS,2026-02-14 12:30,2026-02-14 13:35,Bridge Inspection Block,Approved
BR001160,TASK50887,Traction,UBL-PUNE,2026-02-14 13:00,2026-02-14 14:16,Traction Feed Block,Completed
BR001161,TASK26175,S&T,SBC-MAS,2026-02-14 22:00,2026-02-15 00:32,Interlocking Testing Block,Approved
BR001162,TASK72563,Engineering,MAS-JTJ,2026-02-14 22:30,2026-02-15 03:19,Traffic Block,Approved
BR001163,TASK61797,Traction,PUNE-CSMT,2026-02-14 22:30,2026-02-14 23:52,Traction Feed Block,Approved
BR001164,TASK42471,Engineering,NDLS-JHS,2026-02-14 22:30,2026-02-15 01:16,Bridge Inspection Block,Rejected
BR001165,TASK88301,Engineering,BPL-JHS,2026-02-14 22:45,2026-02-15 01:45,Bridge Inspection Block,Approved
BR001166,TASK80306,Engineering,BZA-MAS,2026-02-14 22:45,2026-02-15 01:00,Track Renewal Block,Approved
BR001167,TASK56736,S&T,NDLS-GZB,2026-02-14 23:00,2026-02-15 00:36,Signal Maintenance Block,Approved
BR001168,TASK73579,S&T,GZB-CNB,2026-02-14 23:00,2026-02-15 02:30,Interlocking Testing Block,Completed
BR001169,TASK12081,Engineering,BRC-ST,2026-02-14 23:15,2026-02-15 00:28,Bridge Inspection Block,Approved
BR001170,TASK74944,Engineering,NDLS-JHS,2026-02-14 23:30,2026-02-15 03:10,Bridge Inspection Block,Cancelled
BR001171,TASK78629,Engineering,BPL-JHS,2026-02-14 23:45,2026-02-15 04:22,Non-Interlocking Block,Completed
BR001172,TASK26833,Engineering,HWH-KGP,2026-02-14 23:45,2026-02-15 03:09,Bridge Inspection Block,Completed
BR001173,TASK56625,Engineering,PUNE-CSMT,2026-02-14 23:45,2026-02-15 04:22,Traffic Block,Approved
BR001174,TASK40171,Engineering,BZA-SC,2026-02-15 00:00,2026-02-15 04:37,Bridge Inspection Block,Requested
BR001175,TASK11161,Engineering,MGS-HWH,2026-02-15 00:00,2026-02-15 01:44,Track Renewal Block,Approved
BR001176,TASK14161,Traction,BZA-MAS,2026-02-15 00:15,2026-02-15 03:51,Power Block,Approved
BR001177,TASK69560,S&T,SBC-MAS,2026-02-15 00:15,2026-02-15 04:31,Cable Block,Cancelled
BR001178,TASK34778,Engineering,MGS-HWH,2026-02-15 00:30,2026-02-15 01:34,Bridge Inspection Block,Approved
BR001179,TASK73440,S&T,BRC-ST,2026-02-15 00:30,2026-02-15 05:14,Cable Block,Requested
BR001180,TASK48586,Traction,SC-NGP,2026-02-15 00:45,2026-02-15 04:56,Traction Feed Block,Rejected
BR001181,TASK53442,Traction,VSKP-BZA,2026-02-15 01:30,2026-02-15 03:28,OHE Maintenance Block,Rejected
BR001182,TASK83856,S&T,BRC-ST,2026-02-15 01:45,2026-02-15 04:50,Interlocking Testing Block,Approved
BR001183,TASK82203,S&T,NGP-BSP,2026-02-15 10:30,2026-02-15 11:47,Signal Maintenance Block,Rejected
BR001184,TASK24359,S&T,JTJ-SBC,2026-02-15 11:00,2026-02-15 11:44,Cable Block,Completed
BR001185,TASK12421,Engineering,CSMT-BSR,2026-02-15 11:30,2026-02-15 12:33,Bridge Inspection Block,Completed
BR001186,TASK11700,Engineering,NDLS-GZB,2026-02-15 11:30,2026-02-15 12:59,Track Renewal Block,Approved
BR001187,TASK87604,Traction,SBC-UBL,2026-02-15 12:45,2026-02-15 14:02,OHE Maintenance Block,Rejected
BR001188,TASK49993,Engineering,NDLS-UMB,2026-02-15 13:45,2026-02-15 15:30,Traffic Block,Approved
BR001189,TASK17766,S&T,PUNE-CSMT,2026-02-15 13:45,2026-02-15 15:39,Cable Block,Approved
BR001190,TASK20824,S&T,NDLS-UMB,2026-02-15 14:45,2026-02-15 16:17,Signal Maintenance Block,Requested
BR001191,TASK41041,Engineering,ADI-BRC,2026-02-15 15:30,2026-02-15 16:01,Track Renewal Block,Approved
BR001192,TASK10742,Engineering,SC-NGP,2026-02-15 22:15,2026-02-16 02:46,Bridge Inspection Block,Requested
